OPO_CTR_CD,OPO_CTR_TY,PROVIDER_NUM,PROVIDER_MBR_TY,ALU_ID,HOSPITAL_NAME,HOSPITAL_ZIP,TIME_ZONE,LONGITUDE,LATITUDE,ACTIVE_FLG,CHG_DT
AROR,OP1,40119,NMB,,WRHS-White River Health System,72501,2,-91.63576677,35.76956313,1,9/25/18
AROR,OP1,04011F,NMB,,VNLR-Veterans Healthcare/North Little Rock,72114,2,-92.295831,34.774382,1,9/25/18
AROR,OP1,40126,N01,,EASTERN OZARKS REGIONAL HEALTH SYSTEM,72529,2,-91.540492,36.29543,0,9/25/18
AROR,OP1,40132,NMB,,LEHO-Levi Rehabilitation Hospital,71901,2,-93.05741,34.5102,0,1/2/20
AROR,OP1,40134,NMB,,ARHH-Arkansas Heart Hospital,72211,2,-92.39325,34.73925,1,9/25/18
AROR,OP1,40136,NMB,,CDHS - Christus Dubuis Hospital of Hot Springs,71903,2,-93.06666,34.46783,1,9/25/18
AROR,OP1,40137,NMB,,SVCN-St. Vincent Medical Center-North,72120,2,-92.20813,34.8129,1,9/25/18
AROR,OP1,40141,NMB,,WCWH-Willow Creek Womens Hospital,72741,2,-94.18415867,36.13892659,1,9/25/18
AROR,OP1,40142,NMB,,HSSU-St. Joseph Mercy Health Center at HealthPark,71913,2,-93.0963,34.4247,0,9/25/18
AROR,OP1,40147,NMB,,ARSH-Arkansas Surgical Hospital,72118,2,-92.34896,34.80022,1,9/25/18
AROR,OP1,40149,NMB,,ACWC-Advanced Care Hospital of White County,72143,2,-91.77377274,35.13755393,1,9/25/18
AROR,OP1,40152,NMB,,NWPS-Northwest Physicians' Specialty Hospital,72703,2,-94.13407,36.12133,1,9/25/18
AROR,OP1,40154,NMB,,BHCY-Baptist Health Medical Center - Conway,72032,2,-92.420105,35.055508,1,9/25/18
AROR,OP1,40161,NMB,,ARHE-Arkansas Heart Hospital Encore,72019,2,-92.5206891,34.6135621,1,7/31/21
AROR,OP1,41300,NMB,,MHPA-Mercy Hospital Paris,72855,2,-93.7256075,35.28995008,1,9/25/18
AROR,OP1,41301,NMB,,DCMC-Dallas County Medical Center,71742,2,-92.42529,33.81153,1,10/22/19
AROR,OP1,41302,NMB,,DRMC-Dardanelle Regional Medical Center,72834,2,-93.15654,35.22024,1,6/14/19
AROR,OP1,41303,NMB,,MHOZ-Mercy Hospital Ozark,72949,2,-93.83329508,35.48599744,1,9/25/18
AROR,OP1,41304,NMB,,EUSH-Eureka Springs Hospital,72632,2,-93.74467462,36.40037973,1,9/25/18
AROR,OP1,41305,NMB,,MHWA-Mercy Hospital Waldron,72958,2,-94.10564683,34.89673354,1,9/25/18
AROR,OP1,41306,NMB,,ICMC-Izard County Medical Center,72519,2,-92.12825,36.12675,1,9/25/18
AROR,OP1,41308,NMB,,MDCH-McGehee Hospital Incorporated,71654,2,-91.39329763,33.61872683,1,9/25/18
AROR,OP1,41310,NMB,,SCMC-Stone County Medical Center,72560,2,-92.08252634,35.85554498,1,9/25/18
AROR,OP1,41311,NMB,,HOMH-Howard Memorial Hospital,71852,2,-93.87889522,33.95097993,1,9/25/18
AROR,OP1,41313,NMB,,OHMC-Ozark Health Medical Center,72031,2,-92.4522,35.55919,1,9/25/18
AROR,OP1,41329,NMB,,MHBE-Mercy Hospital Berryville,72616,2,-93.5517,36.358934,1,9/25/18
AROR,OP1,41331,NMB,,OCHG-Ozarks Community Hospital of Gravette,72736,2,-94.46054,36.40861,1,9/25/18
AROR,OP1,42006,NMB,,SSFT-Select Speciality Hospital-Ft. Smith,72917,2,-94.42127915,35.37434176,1,9/25/18
AROR,OP1,42008,NMB,,CDFS-Christus Dubuis of Fort Smith,72903,2,-94.35294,35.35379,1,9/25/18
AROR,OP1,42009,NMB,,RHNW-Regency Hospital of Northwest Arkansas,72764,2,-94.13705,36.1802,1,9/25/18
AROR,OP1,42010,NMB,,CHCG-Cornerstone Healthcare Group,72205,2,-92.33689,34.75178,1,9/25/18
AROR,OP1,43026,NMB,,BARI-Baptist Rehabilitation Institute,72205,2,-92.38037,34.74536,1,9/25/18
AROR,OP1,43027,NMB,,HSRC-Hot Springs Rehabilitation Center,71902,2,-93.0575,34.5023,0,9/25/18
AROR,OP1,43028,NMB,,EHFS-Encompass Health Rehabilitation Hospital of Ft. Smith,72901,2,-94.41876,35.37393,1,4/15/19
AROR,OP1,43031,NMB,,SVRH-St. Vincent Rehabilitation Hospital In Part/Encompass,72120,2,-92.209153,34.813443,1,8/3/20
AROR,OP1,43032,NMB,,EHFA-Encompass Health Rehabilitation Hospital of Fayettevi,72703,2,-94.15476,36.10916,1,4/15/19
AROR,OP1,43035,NMB,,SVHR - CHI St. Vincent Hot Springs Rehabilitation Hospital,71913,2,-93.07497,34.46423,1,9/25/18
AROR,OP1,43301,NMB,,ACNW-Arkansas Children's Northwest,72762,2,-94.190224,36.162106,1,12/11/18
AROR,OP1,04US01,NMB,,BHEC-Baptist Health Extended Care,72205,2,-92.38364,34.74681,1,9/25/18
AROR,OP1,04US03,NMB,,SBFR-St. Bernards Five Rivers,72455,2,-90.9975,36.28982,1,4/15/19
AROR,OP1,04US04,NMB,,SCLR-Select Specialty Hospital of Little Rock-Baptist,72205,2,-92.3457,34.7519,0,9/25/18
AROR,OP1,04US05,N01,,CERH-Cabot Emergency Hospital,72023,2,-92.01070651,34.99680325,1,5/25/21
AROR,OP1,04VA20,NMB,,VAFA-VA Medical Center of Fayetteville,72703,2,-94.15691,36.07722,1,9/25/18
AROR,OP1,400010,NMB,,CASTANER GENERAL HOSP,631,,-66.833168,18.180954,0,9/25/18
AROR,OP1,450200,NMB,,WADLEY REGIONAL MEDICAL CENTER,75501,,-94.04664901,33.42759992,0,9/25/18
AROR,OP1,999999,NMB,,UNKNOWN,,,,,0,3/8/18
AZOB,OP1,30001,NMB,,Abrazo Maryvale Campus,85031,3,-112.17044,33.50277,0,11/5/19
AZOB,OP1,30002,TX1,,Banner University Medical Center - Phoenix,85006,3,-112.058791,33.464308,1,1/28/20
AZOB,OP1,30003,NMB,,PHOENIX MEMORIAL HOSPITAL,85007,3,-112.089757,33.447641,0,9/25/18
AZOB,OP1,30004,NMB,,SAGE MEMORIAL HOSPITAL,86505,,-109.455542,35.606072,0,9/25/18
AZOB,OP1,30006,NMB,,TUCSON MEDICAL CENTER,85712,3,-110.878172,32.252807,1,9/25/18
AZOB,OP1,30007,NMB,,VERDE VALLEY MEDICAL CENTER,86326,3,-112.0315343,34.73533684,1,9/25/18
AZOB,OP1,30008,TX1,,PHOENIX REGIONAL MEDICAL CENTER,85016,3,-112.029405,33.504248,0,9/25/18
AZOB,OP1,30009,NMB,,Banner UMC - South Campus,85713,3,-110.931381,32.174614,1,11/5/19
AZOB,OP1,30010,NMB,,Carondolet St. Mary's Hospital,85745,3,-111.000165,32.227431,1,9/25/18
AZOB,OP1,30011,NMB,,Carondolet St. Joseph's Hospital,85711,3,-110.8578068,32.22598727,1,9/25/18
AZOB,OP1,30012,NMB,,Yavapai Regional Medical Center,86301,3,-112.4821097,34.56020245,1,9/25/18
AZOB,OP1,30013,NMB,,YUMA REGIONAL MEDICAL CENTER,85364,3,-114.63537,32.68214,1,9/25/18
AZOB,OP1,30014,NMB,,HonorHealth - John C. Lincoln,85020,3,-112.07058,33.56946,1,11/5/19
AZOB,OP1,30016,NMB,,Casa Grande Regional Medical Center,85222,3,-111.709576,32.881421,1,9/25/18
AZOB,OP1,30017,NMB,,MESA GENERAL HOSP MEDICAL CTR,85201,3,-111.840854,33.430515,0,9/25/18
AZOB,OP1,30018,NMB,,Banner Mesa Medical Center,85201,3,-111.840854,33.430515,0,9/25/18
AZOB,OP1,30019,NMB,,TEMPE ST. LUKES,85281,3,-111.94097,33.41255,1,9/25/18
AZOB,OP1,30020,NMB,,HonorHealth -- Deer Valley Medical System,85027,3,-112.11594,33.66589,1,8/30/21
AZOB,OP1,30022,NMB,,Valleywise Medical Center,85008,3,-112.02623,33.45756,1,11/5/19
AZOB,OP1,30023,NMB,,Flagstaff Hospital and Medical Center,86001,3,-111.64398,35.20832,1,9/25/18
AZOB,OP1,30024,TX1,,St. Joseph's Hospital and Medical Center,85013,3,-112.080552,33.482122,1,9/25/18
AZOB,OP1,30025,NMB,,Wickenburg Community Hospital,85358,3,-112.746885,33.963139,0,9/25/18
AZOB,OP1,30027,NMB,,COPPER QUEEN COMMUNITY HOSP,85603,3,-109.9458,31.45884,0,9/25/18
AZOB,OP1,30030,NMB,,Abrazo Central Campus,85015,3,-112.10192,33.525116,1,9/25/18
AZOB,OP1,30033,NMB,,PAYSON REGIONAL MEDICAL CENTER,85541,3,-111.32165,34.230492,1,9/25/18
AZOB,OP1,30034,NMB,,SOUTHEAST ARIZONA MEDICAL CTR,85607,,-109.543515,31.351622,0,9/25/18
AZOB,OP1,30035,NMB,,TUCSON GENERAL HOSPITAL,85719,3,-110.946837,32.241787,0,9/25/18
AZOB,OP1,30036,NMB,,Chandler Regional Hospital,85224,3,-111.8746,33.2975,1,9/25/18
AZOB,OP1,30037,NMB,,ST. LUKE'S HOSP,85006,3,-112.0432056,33.45146497,1,9/25/18
AZOB,OP1,30038,TX1,,HonorHealth - Scottsdale Osborn Medical Center,85251,3,-111.92291,33.48848,1,11/5/19
AZOB,OP1,30040,NMB,,Carondolet Holy Cross Med Ctr,85621,3,-110.94176,31.382641,0,9/25/18
AZOB,OP1,30043,NMB,,SIERRA VISTA COMM HOSP,85635,3,-110.2305689,31.55459504,1,9/25/18
AZOB,OP1,30044,NMB,,Little Colorado River Medical Center,86047,3,-110.31582,35.27538,0,9/25/18
AZOB,OP1,30046,NMB,,WHITE MOUNTAIN COMMUNITIES HOS,85938,3,-109.279764,34.132976,0,9/25/18
AZOB,OP1,30049,NMB,,Central AZ Medical Center,85232,3,-111.2128,32.7893,0,9/25/18
AZOB,OP1,30051,NMB,,GILA GENERAL HOSPITAL,85501,3,-110.783011,33.394116,0,9/25/18
AZOB,OP1,30054,NMB,,BENSON HOSP,85602,3,-110.2967,31.9654,0,9/25/18
AZOB,OP1,30055,NMB,,KINGMAN REGIONAL HOSPITAL,86409,3,-114.03798,35.21999,1,9/25/18
AZOB,OP1,30059,NMB,,Arizona Surgical Hospital,85015,3,-112.09897,33.5322,1,9/25/18
AZOB,OP1,03005F,NMB,,US AIR FORCE HOSP,85309,3,-112.3583493,33.54101939,1,10/7/20
AZOB,OP1,30060,NMB,,COBRE VALLEY HOSPITAL,85501,3,-110.82681,33.406063,1,10/7/20
AZOB,OP1,30061,NMB,,Walter O Boswell Memorial Hospital,85351,3,-112.28356,33.60394,1,9/25/18
AZOB,OP1,30062,NMB,,Summit Healthcare Regional,85901,3,-110.01767,34.20299,1,9/25/18
AZOB,OP1,30064,TX1,,Banner University Medical Center - Tucson,85724,3,-110.946169,32.240804,1,1/28/20
AZOB,OP1,30065,NMB,,Banner Desert Medical Center,85202,3,-111.87721,33.39084,1,9/25/18
AZOB,OP1,30067,NMB,,PARKER COMMUNITY HOSPITAL,85344,3,-114.284794,34.135637,1,10/7/20
AZOB,OP1,30068,NMB,,MT GRAHAM COMMUNITY HOSP,85546,3,-109.734994,32.822625,1,10/7/20
AZOB,OP1,30069,NMB,,HAVASU REGIONAL HOSPITAL,86403,3,-114.3385064,34.47954092,1,9/25/18
AZOB,OP1,03006F,NMB,,US AIR FORCE HOSP,85224,3,-111.877926,33.321325,0,9/25/18
AZOB,OP1,30071,NMB,,Tséhootsooí Medical Center,86504,3,-109.083168,35.787949,1,9/25/18
AZOB,OP1,30072,NMB,,PHS INDIAN HOSP,86042,3,-110.4177418,35.80728723,1,9/25/18
AZOB,OP1,30073,NMB,,Tuba City Indian Hospital,86045,3,-111.2376262,36.12625285,1,9/25/18
AZOB,OP1,30074,NMB,,SELLS INDIAN HOSPITAL,85634,3,-111.890335,31.91869,1,10/7/20
AZOB,OP1,30075,NMB,,USPHS INDIAN HOSPITAL WHITE RIVER,85941,3,-109.95826,33.875996,1,9/25/18
AZOB,OP1,30076,NMB,,HU HU KAM INDIAN HOSPITAL,85147,3,-111.7585372,33.07406289,1,10/7/20
AZOB,OP1,30077,NMB,,PHS INDIAN HOSPITAL,85550,3,-110.4525481,33.35470358,1,9/25/18
AZOB,OP1,30078,NMB,,USPHS INDIAN MEDICAL CENTER--Phoenix,85016,3,-112.04942,33.49695,1,10/7/20
AZOB,OP1,03007F,NMB,,US ARMY HOSP,85613,3,-110.347231,31.551784,0,9/25/18
AZOB,OP1,30080,NMB,,EL DORADO MEDICAL CENTER,85712,3,-110.884936,32.253883,0,9/25/18
AZOB,OP1,30083,NMB,,Abrazo Scottsdale Campus (Paradise Valley),85032,3,-111.99813,33.63919,1,9/25/18
AZOB,OP1,30084,NMB,,CHINLE COMPREHENSIVE CARE FACI,86503,3,-109.608315,36.157391,1,10/7/20
AZOB,OP1,30085,NMB,,Northwest Medical Center,85741,3,-111.00978,32.32,1,9/25/18
AZOB,OP1,30086,NMB,,Bullhead city,86430,3,-114.578938,35.062871,0,9/25/18
AZOB,OP1,30087,NMB,,HonorHealth - Scottsdale Shea Medical Center,85260,3,-111.88528,33.581024,1,11/5/19
AZOB,OP1,30088,NMB,,Banner Baywood Medical Center,85206,3,-111.68915,33.41128,1,9/25/18
AZOB,OP1,30089,NMB,,Banner Thunderbird Medical Center,85306,3,-112.1791,33.60919,1,9/25/18
AZOB,OP1,30093,NMB,,DEL E WEBB MEMORIAL HOSPITAL,85375,3,-112.373,33.65977,1,9/25/18
AZOB,OP1,30094,NMB,,Abrazo Arrowhead Hospital,85308,3,-112.201751,33.655282,1,9/25/18
AZOB,OP1,30099,NMB,,WHITE MOUNTAIN COMMUNTIES HOSPITAL,85938,3,-109.2863672,34.13231681,1,9/25/18
AZOB,OP1,30100,NMB,,Tucson Heart Hospital,85704,3,-110.98608,32.32818,0,9/25/18
AZOB,OP1,30101,NMB,,WESTERN ARIZONA REGIONAL MEDICAL CTR,86442,3,-114.55523,35.11092,1,9/25/18
AZOB,OP1,30102,NMB,,Abrazo Arizona Heart Hospital,85016,3,-112.04007,33.4813,1,9/25/18
AZOB,OP1,30103,NMB,,Mayo Clinic Hospital,85054,3,-111.936202,33.675343,0,9/25/18
AZOB,OP1,30103,TX1,,MAYO CLINIC HOSPITAL,85054,3,-111.95395,33.6578,1,9/25/18
AZOB,OP1,30105,NMB,,Banner Baywood Heart Hospital,85207,3,-111.689158,33.41128,1,9/25/18
AZOB,OP1,30108,NMB,,SURGICAL SPECIALTY HOSPITAL OF ARIZONA,85015,3,-112.09897,33.5322,1,9/25/18
AZOB,OP1,30110,NMB,,Abrazo West Campus,85338,3,-112.35293,33.46207,1,9/25/18
AZOB,OP1,30114,NMB,,Oro Valley,85755,3,-110.94964,32.42927,1,9/25/18
AZOB,OP1,30115,NMB,,Banner Estrella Medical Center,85037,3,-112.25743,33.47817,1,9/25/18
AZOB,OP1,30117,NMB,,Valley View Medical Center,86426,3,-114.59586,35.00264,1,10/7/20
AZOB,OP1,30118,NMB,,Yavapai East,86314,3,-112.33047,34.59021,1,9/25/18
AZOB,OP1,30119,NMB,,Mercy Gilbert Medical Center,85296,3,-111.7552562,33.28568285,1,9/25/18
AZOB,OP1,03011F,NMB,,USPHS Indian Hospital White River,85941,3,-109.995741,33.804762,0,9/25/18
AZOB,OP1,30120,NMB,,GILBERT HOSPITAL,85236,3,-111.68735,33.31377,1,9/25/18
AZOB,OP1,30121,NMB,,Mountain Vista Medical Center,85209,3,-111.61125,33.39128,1,9/25/18
AZOB,OP1,30122,NMB,,Banner Gateway Medical Center,85234,3,-111.7196903,33.38422333,1,9/25/18
AZOB,OP1,30123,NMB,,HonorHealth - Scottsdale Thompson Peak Medical Center,85255,3,-111.92262,33.67046,1,11/5/19
AZOB,OP1,30124,NMB,,Restora Hospital of Mesa,85206,3,-111.68205,33.4116,1,9/25/18
AZOB,OP1,30125,NMB,,Restora Hospital of Sun City,85351,3,-112.2985,33.60908,1,9/25/18
AZOB,OP1,30126,NMB,,Banner Goldfield Medical Center,85120,3,-111.56715,33.39422,1,9/25/18
AZOB,OP1,30127,NMB,,CTCA WESTERN REGIONAL MEDICAL CENTER CANCER HOSPITAL,85338,3,-112.364098,33.453854,1,9/25/18
AZOB,OP1,30129,NMB,,Florence Community,85132,3,-111.39368,33.02685,1,9/25/18
AZOB,OP1,03012F,NMB,,Carl T. Hayden VA Hospital Phoenix,85012,3,-112.06677,33.49696,1,1/13/20
AZOB,OP1,30130,NMB,,Banner Ironwood Medical Center,85140,3,-111.565392,33.215278,1,9/25/18
AZOB,OP1,30132,NMB,,Florence Hospital at Anthem,85132,3,-111.485496,33.073227,1,9/25/18
AZOB,OP1,30136,NMB,,Arizona General Hospital Laveen,85339,3,-112.166966,33.380647,1,8/30/21
AZOB,OP1,30139,NMB,,Arizona General Hospital Mesa,85212,3,-111.637166,33.350768,1,8/30/21
AZOB,OP1,03013F,TX1,,VA MEDICAL CENTER - TUCSON,85723,3,-110.96522,32.18024,1,9/25/18
AZOB,OP1,30146,NMB,,HonorHealth Sonoran Crossing Medical Center,85085,3,-112.129044,33.786925,1,3/1/22
AZOB,OP1,03019F,NMB,,WINSLOW INDIAN HOSP,86047,3,-110.31582,35.27538,0,9/25/18
AZOB,OP1,03020F,NMB,,US ARMY HOSP,85364,3,-114.646859,32.701076,0,9/25/18
AZOB,OP1,03022E,NMB,,MAGMA COPPER CORP HOSP,85273,,-111.1509,33.2553,0,9/25/18
AZOB,OP1,03029E,NMB,,BAGDAD HOSP,86321,,-113.173531,34.578289,0,9/25/18
AZOB,OP1,03032E,NMB,,SANMANUELDIVHOSP-MAGMACOPPER,85631,,-110.61482,32.592943,0,9/25/18
AZOB,OP1,03033F,NMB,,VA HOSPITAL NORTHERN ARIZONA HEALTHCARE SYSTEM,86313,3,-112.4631048,34.54541808,1,9/25/18
AZOB,OP1,30426,NMB,,Valley Hospital,85018,3,-112.00554,33.4829,1,9/25/18
AZOB,OP1,31300,NMB,,Wickenburg CommunityHospital,85390,3,-112.73881,33.97845,1,11/5/19
AZOB,OP1,31301,NMB,,BENSON HOSPITAL,85602,3,-110.308495,31.964944,1,9/25/18
AZOB,OP1,31302,NMB,,NORTHERN COCHISE COMMUNITY HOSPITAL,85643,3,-109.83834,32.26515,1,9/25/18
AZOB,OP1,31303,NMB,,SOUTHEAST ARIZONA MEDICAL CENTER,85607,3,-109.59584,31.3643,1,9/25/18
AZOB,OP1,31304,NMB,,PAGE HOSPITAL,86040,3,-111.46391,36.91753,1,9/25/18
AZOB,OP1,31309,NMB,,SAGE MEMORIAL HOSPITAL,86505,3,-109.55457,35.711,1,10/7/20
AZOB,OP1,31311,NMB,,Little Colorado River Medical Center,86047,3,-110.6917998,35.03552648,1,9/25/18
AZOB,OP1,31312,NMB,,COPPER QUEEN COMMUNITY HOSPITAL,85603,3,-109.88307,31.4178,1,9/25/18
AZOB,OP1,31313,NMB,,Carondolet Holy Cross Hospital,85621,3,-110.9607883,31.34181588,1,9/25/18
AZOB,OP1,31500,NMB,,HOSPICE OF THE VALLEY - CENTRAL,85014,3,-112.04891,33.48589,1,9/25/18
AZOB,OP1,31529,NMB,,"SIERRA VISTA REG HEALTH CENTR HSPC, CASA DE LA PAZ",85635,3,-110.25656,31.52898,1,9/25/18
AZOB,OP1,31547,NMB,,CASA DE LA LUZ HOSPICE,85704,3,-110.97487,32.34708,1,9/25/18
AZOB,OP1,32000,NMB,,KINDRED (VENCOR) HOSPITAL-PHOENIX,85381,3,-112.2580475,33.60440234,1,10/7/20
AZOB,OP1,32001,NMB,,SELECT SPECIALTY HOSPITAL-PHOENIX,85013,3,-112.080552,33.482122,1,10/7/20
AZOB,OP1,32002,NMB,,KINDRED (VENCOR) HOSPITAL - TUCSON,85711,3,-110.85875,32.22557,1,10/7/20
AZOB,OP1,32004,NMB,,CORNERSTONE HOSPITAL OF SOUTHEAST AZ,85710,3,-110.838011,32.230976,1,10/7/20
AZOB,OP1,32005,NMB,,SELECT SPECIALTY HOSPITAL-Mesa,85006,3,-112.0603987,33.46367497,1,10/7/20
AZOB,OP1,32006,NMB,,"PROMISE HOSPITAL OF PHOENIX, INC",85203,3,-111.8220859,33.42593568,1,9/25/18
AZOB,OP1,33025,NMB,,HEALTHSOUTH MERIDIAN POINT REHAB HOSP,85260,3,-111.87286,33.58329,1,9/25/18
AZOB,OP1,33034,NMB,,YUMA REHABILITATION HOSPITAL,85364,3,-114.63013,32.68295,1,9/25/18
AZOB,OP1,33301,NMB,,LOS NINOS HOSPITAL,85016,3,-112.03225,33.47976,1,7/18/20
AZOB,OP1,33302,NMB,,Phoenix Childrens' Hospital,85016,3,-112.040426,33.478892,0,9/25/18
AZOB,OP1,33302,TX1,,PHOENIX CHILDREN'S HOSPITAL,85016,3,-112.040426,33.478892,1,9/25/18
AZOB,OP1,34021,NMB,,ARIZONA STATE HOSPITAL,85008,3,-112.0259,33.45259,1,10/7/20
AZOB,OP1,34024,NMB,,AURORA BEHAVIORAL HEALTH SYSTEM,85302,3,-112.18928,33.58091,1,9/25/18
AZOB,OP1,03P001,OP1,,DONOR NETWORK OF ARIZONA,85006,3,-112.045503,33.468847,0,9/25/18
AZOB,OP1,50103,NMB,,WHITE MEMORIAL MEDICAL CENTER,90033,,-118.21746,34.04932,0,9/25/18
AZOB,OP1,50587,NMB,,LOMA LINDA COMMUNITY HOSP,92354,,-117.250346,34.052344,0,9/25/18
AZOB,OP1,80002,NMB,,MILFORD MEMORIAL HOSPITAL INC,19963,,-75.43297,38.90687,0,9/25/18
AZOB,OP1,140176,NMB,,MEMORIAL HOSP FOR MCHENRY COUN,60098,,-88.40012,42.27604,0,9/25/18
AZOB,OP1,230222,NMB,,MIDLAND HOSPITAL ASSOCIATION,48670,,-84.25828,43.63543,0,9/25/18
AZOB,OP1,240117,NMB,,ST OLAFS HOSP,55912,3,-92.97885237,43.67545579,0,9/25/18
AZOB,OP1,300001,NMB,,CONCORD HOSPITAL,3301,,-71.56279,43.19655,0,9/25/18
AZOB,OP1,300002,NMB,,NEWPORT HOSP,3773,,-72.16838,43.37594,0,9/25/18
AZOB,OP1,300003,TX1,,MARY HITCHCOCK MEMORIAL HOSP.,3756,,-72.27231196,43.68382172,0,9/25/18
AZOB,OP1,300006,NMB,,HUGGINS HOSPITAL,3894,,-71.220009,43.587172,0,9/25/18
AZOB,OP1,300008,NMB,,LITTLETON HOSP,3561,,-71.77106,44.308081,0,9/25/18
AZOB,OP1,300010,NMB,,SPEARE MEMORIAL HOSPITAL,3264,,-71.693831,43.753373,0,9/25/18
AZOB,OP1,300011,NMB,,ST JOSEPH HOSPITAL,3060,1,-71.481766,42.749615,0,9/25/18
AZOB,OP1,300014,NMB,,FRISBIE MEM HOSP,3867,,-70.961535,43.298069,0,9/25/18
AZOB,OP1,300018,NMB,,WENTWORTH-DOUGLASS HOSPITAL,3820,,-70.874864,43.212405,0,9/25/18
AZOB,OP1,300022,NMB,,ANDROSCOGGIN VALLEY HOSPITAL,3570,1,-71.156845,44.48761,0,9/25/18
AZOB,OP1,300024,NMB,,VALLEY REGIONAL HOSPITAL,3743,,-72.341173,43.384594,0,9/25/18
AZOB,OP1,450015,TX1,,PARKLAND MEMORIAL HOSPITAL,75235,,-96.834984,32.812138,0,9/25/18
AZOB,OP1,450154,NMB,,VAL VERDE MEMORIAL HOSP,78840,,-100.892415,29.374129,0,9/25/18
AZOB,OP1,999999,NMB,,UNKNOWN,,,,,0,3/8/18
CADN,OP1,30002,TX1,,GOOD SAMARITAN MED CTR,85006,4,-112.058791,33.464308,0,9/25/18
CADN,OP1,50000,NMB,,UNKNOWN,UNKNO,4,0,0,0,9/25/18
CADN,OP1,50002,NMB,,St. Rose Hospital,94545,4,-122.08933,37.63319,1,9/25/18
CADN,OP1,50006,NMB,,St. Joseph Hospital Eureka,95501,4,-124.142463,40.783656,1,9/25/18
CADN,OP1,50007,N01,,Mills Health Center,94401,4,-122.3205,37.5732,0,9/25/18
CADN,OP1,50007,NMB,,Mills-Peninsula Medical Center,94010,4,-122.38249,37.59283,1,9/25/18
CADN,OP1,50008,NMB,,California Pacific Medical Center Davies Campus,94114,4,-122.4357482,37.76888254,1,9/25/18
CADN,OP1,50009,NMB,,Queen of the Valley Medical Center,94558,4,-122.2967,38.32471,1,9/25/18
CADN,OP1,50013,NMB,,Adventist Health St. Helena,94574,4,-122.474009,38.543845,1,9/25/18
CADN,OP1,50015,NMB,,NORTHERN INYO HOSPITAL,93514,4,-118.416618,37.357496,0,9/25/18
CADN,OP1,50016,NMB,,Arroyo Grande Community Hospital,93420,4,-120.59053,35.11346,1,9/25/18
CADN,OP1,50028,NMB,,Mad River Community Hospital,95521,4,-124.09141,40.8963,1,9/25/18
CADN,OP1,50030,NMB,,Oroville Hospital,95966,4,-121.5421333,39.50459403,1,9/25/18
CADN,OP1,50032,NMB,,"SUTTER MEDICAL CENTER SANTA ROSA, WARRACK CAMPUS",95405,4,-122.655453,38.444478,0,9/25/18
CADN,OP1,50033,NMB,,UCSF Medical Center Mount Zion Campus,94115,4,-122.436359,37.782569,0,9/25/18
CADN,OP1,50038,NMB,,Santa Clara Valley Medical Center,95128,4,-121.93421,37.31342,1,9/25/18
CADN,OP1,50039,NMB,,Enloe Medical Center,95926,4,-121.84986,39.74215,1,9/25/18
CADN,OP1,50041,NMB,,ONTARIO COMM HOSP,91764,4,-117.6436659,34.06883516,0,9/25/18
CADN,OP1,50042,NMB,,St. Elizabeth Community Hospital,96080,4,-122.219336,40.148125,1,9/25/18
CADN,OP1,50043,TX1,,Alta Bates Summit Medical Center Summit Campus,94609,4,-122.2630894,37.82083056,1,9/25/18
CADN,OP1,50047,NMB,,California Pacific Medical Center California Campus,94118,4,-122.4560598,37.78611543,0,9/24/19
CADN,OP1,50047,TX1,,California Pacific Medical Center Van Ness Campus,94109,4,-122.42231,37.78598,1,4/16/19
CADN,OP1,50053,NMB,,(CLOSED) PROVIDENCE HOSPITAL,94623,4,-122.29747,37.810666,0,9/25/18
CADN,OP1,50055,NMB,,California Pacific Medical Center Mission Bernal Campus,94110,4,-122.42088,37.74716,1,9/24/19
CADN,OP1,50057,NMB,,Kaweah Delta Medical Center,93291,4,-119.2960748,36.32739626,1,9/25/18
CADN,OP1,50060,NMB,,Community Regional Medical Center,93721,4,-119.78406,36.74271,1,9/25/18
CADN,OP1,50067,NMB,,Oak Valley District Hospital,95361,4,-120.86108,37.75707,1,9/25/18
CADN,OP1,50068,NMB,,LINDSAY DISTRICT HOSPITAL,93247,4,-119.086125,36.209983,0,9/25/18
CADN,OP1,50069,TX1,,ST. JOSEPH'S HOSP ORANGE,92868,4,-117.86448,33.78168,0,9/25/18
CADN,OP1,50070,NMB,,Kaiser Foundation Hospital South San Francisco,94080,4,-122.4392,37.65925,1,9/25/18
CADN,OP1,50071,NMB,,Kaiser Foundation Hospital Santa Clara,95051,4,-121.998033,37.33572,1,9/25/18
CADN,OP1,50072,NMB,,Kaiser Foundation Hospital Walnut Creek,94596,4,-122.05942,37.89183,1,9/25/18
CADN,OP1,50073,NMB,,Kaiser Foundation Hospital Vallejo,94590,4,-122.2476557,38.12836433,1,9/25/18
CADN,OP1,50074,NMB,,Kaiser Foundation Hospital Richmond,94804,4,-122.335196,37.92456,0,9/25/18
CADN,OP1,50075,NMB,,Kaiser Foundation Hospital Richmond,94801,4,-122.36097,37.93757,1,9/25/18
CADN,OP1,50075,TX1,,Kaiser Foundation Hospital Oakland,94611,4,-122.25835,37.82312,1,9/25/18
CADN,OP1,50076,NMB,,Kaiser Foundation Hospital San Francisco,94115,4,-122.44323,37.78231,1,9/25/18
CADN,OP1,50079,NMB,,Doctors Medical Center San Pablo,94806,4,-122.3339,37.9729,0,9/25/18
