NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other ophthalmolgic, -   , 8 , -   , 13 , -   , 21 , 394 , -   , -   , -   , -   , 394 , 415 ,,,,,,,,,,,,,,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , 2 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. other orthopedic, -   , 107 , -   , 79 , -   , 186 , 761 , -   , -   , -   , -   , 761 , 947 ,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, 24 , -   , -   , 31 , -   , 55 , -   , -   , -   , -   , -   , -   , 55 ,,,,,,,,,,,,,,,,,,,,,,,,,,
    Orthotics,b. other devices, 15 , 1 , -   , -   , -   , 16 , -   , -   , -   , -   , -   , -   , 16 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. wheelchairs, 13 , 1 , -   , 2 , -   , 16 , 6 , -   , -   , -   , -   , 6 , 22 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. other, -   , -   , -   , 29 , -   , 29 , -   , -   , -   , -   , -   , -   , 29 ,,,,,,,,,,,,,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , 1 , -   , 12 , -   , 13 , -   , -   , -   , -   , -   , -   , 13 ,,,,,,,,,,,,,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. circumcisions, -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. colonoscopy, -   , 12 , -   , -   , -   , 12 , -   , -   , -   , -   , -   , -   , 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. hernia repair, -   , 3 , -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. urology/cystoscopy, -   , 49 , -   , 19 , -   , 68 , 238 , -   , -   , -   , -   , 238 , 306 ,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. Other , -   , 6 , -   , -   , -   , 6 , -   , -   , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,, 385 ," 1,252 ", -   , 659 , 250 ," 2,546 "," 11,372 ", -   , -   , -   , -   ," 11,372 "," 13,918 ",,,,,,,,,,,,,,,,,,,,,,,,,,
"NOTES:  (b) (6)  under #8 other = transfer boards, shower charis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, 34 , -   , -   , -   , -   , 9 , -   , -   , 43 , -   , -   , 4 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 , 48 ,,,,,,,,,,,,,,
    Procedures,b. arteriogram, 26 , -   , -   , -   , -   , 1 , -   , -   , 27 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 27 ,,,,,,,,,,,,,,
,c angioplasty, 24 , -   , -   , -   , -   , -   , -   , -   , 24 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 24 ,,,,,,,,,,,,,,
,d. angiogram, 8 , -   , -   , -   , -   , 7 , -   , -   , 15 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 15 ,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", 3 , -   , -   , 5 , -   , 9 , -   , -   , 17 , -   , -   , 288 , 284 , -   , -   , -   , -   , 4 , -   , 1 , -   , -   , -   , 577 , 594 ,,,,,,,,,,,,,,
,f. stress tests, 2 , -   , -   , -   , -   , 60 , -   , -   , 62 , -   , -   , 8 , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 10 , 72 ,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , 8 , 1 , -   , -   , -   , -   , 7 , -   , -   , -   , -   , -   , 16 , 17 ,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,568 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,568 "," 1,568 ",,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 15 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 15 , 15 ,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , 11 , -   , -   , -   , -   , -   , 12 , 13 ,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , 3 , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 7 , -   , -   , -   , -   , -   , 7 , 10 ,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, 198 , -   , -   , 1 , -   , 8 , -   , -   , 207 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 207 ,,,,,,,,,,,,,,
,b. tympanoplasties, 74 , -   , -   , -   , -   , 6 , 1 , -   , 81 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 81 ,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, 82 , -   , -   , -   , -   , 16 , -   , -   , 98 , -   , -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 , 100 ,,,,,,,,,,,,,,
,d. septo-rhinoplasties, 3 , -   , -   , -   , -   , 13 , -   , -   , 16 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 16 ,,,,,,,,,,,,,,
,e. P E tubes, 32 , -   , -   , -   , -   , 5 , -   , -   , 37 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 37 ,,,,,,,,,,,,,,
,f. other, 17 , -   , -   , 121 , -   , 197 , 2 , -   , 337 , -   , 261 , 229 , 137 , -   , -   , -   , -   , 10 , -   , 27 , -   , -   , 4 , 668 ," 1,005 ",,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, 15 , -   , -   , -   , -   , 2 , -   , -   , 17 , -   , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , 3 , 20 ,,,,,,,,,,,,,,
,b. other elective procedures, 9 , -   , -   , 5 , -   , 5 , -   , -   , 19 , -   , -   , 7 , 2 , -   , -   , -   , -   , 2 , -   , -   , -   , -   , 6 , 17 , 36 ,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, 166 , -   , -   , 66 , -   , 112 , 1 , -   , 345 , -   , -   , 64 , 79 , -   , -   , -   , -   , 2 , -   , 17 , -   , -   , 5 , 167 , 512 ,,,,,,,,,,,,,,
      Procedures,b. neurology, 111 , -   , -   , -   , -   , 248 , -   , -   , 359 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 30 , -   , -   , 2 , 32 , 391 ,,,,,,,,,,,,,,
,c. EEG/EMG, 84 , -   , -   , 8 , -   , 58 , -   , -   , 150 , -   , -   , -   , 4 , -   , -   , -   , -   , 5 , -   , -   , -   , -   , 5 , 14 , 164 ,,,,,,,,,,,,,,
,d. internal medicine, 9 , -   , -   , -   , -   , -   , -   , -   , 9 , -   , -   , 3 , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 7 , 16 ,,,,,,,,,,,,,,
,e. nephrology/IVPs, 34 , -   , -   , 2 , -   , 225 , -   , -   , 261 , -   , -   , 207 , 54 , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , 263 , 524 ,,,,,,,,,,,,,,
,f. hematology, 10 , -   , -   , -   , -   , 21 , -   , -   , 31 , -   , -   , 3 , 31 , -   , -   , -   , -   , 1 , -   , 2 , -   , -   , -   , 37 , 68 ,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , 6 , -   , 20 , -   , -   , 26 , -   ," 2,091 ", 45 , 104 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 2,240 "," 2,266 ",,,,,,,,,,,,,,
,h. GI/gastroscopy, 61 , -   , -   , 16 , -   , 164 , -   , -   , 241 , -   , 523 , 65 , 243 , -   , -   , -   , -   , 5 , -   , -   , -   , -   , 2 , 838 ," 1,079 ",,,,,,,,,,,,,,
,i. pulmonary, 19 , -   , -   , 5 , -   , 24 , 2 , -   , 50 , -   , -   , 312 , 115 , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , 429 , 479 ,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , 185 , -   , -   , 185 , -   , -   , 25 , 115 , -   , -   , -   , -   , 36 , -   , 100 , -   , -   , 1 , 277 , 462 ,,,,,,,,,,,,,,
,k. edocrinology, 85 , -   , -   , 8 , -   , 78 , -   , -   , 171 , -   , -   , 626 , 37 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 663 , 834 ,,,,,,,,,,,,,,
,l. rheumatology, 242 , -   , -   , 21 , -   , 59 , 1 , -   , 323 , -   , -   , -   , 89 , -   , -   , -   , -   , 4 , -   , 13 , -   , -   , -   , 106 , 429 ,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , 1 , 1 , -   , 2 , -   , -   ," 1,004 ", 43 , -   , -   , -   , -   , 5 , -   , 14 , -   , -   , 4 ," 1,070 "," 1,072 ",,,,,,,,,,,,,,
,n. genetic counseling, 13 , -   , -   , 13 , -   , -   , 5 , -   , 31 , -   , -   , 6 , 13 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 19 , 50 ,,,,,,,,,,,,,,
,o. other, 29 , -   , -   , 704 , -   , 826 , 26 , -   ," 1,585 ", -   ," 1,830 ", -   , 734 , -   , -   , -   , -   , 32 , -   , 13 , -   , -   , 1 ," 2,610 "," 4,195 ",,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, 185 , -   , -   , 269 , -   , 97 , -   , -   , 551 , -   , -   , 51 , 37 , -   , -   , -   , -   , -   , -   , 19 , -   , -   , -   , 107 , 658 ,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, 20 , -   , -   , 1 , -   , 19 , -   , -   , 40 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 40 ,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , 1 , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 ,,,,,,,,,,,,,,
,d. other ophthalmolgic, 41 , -   , -   , 57 , -   , 292 , -   , -   , 390 , -   ," 1,307 ", 106 , 95 , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   ," 1,510 "," 1,900 ",,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, 58 , -   , -   , -   , -   , 20 , -   , -   , 78 , -   , -   , 13 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 13 , 91 ,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, 109 , -   , -   , 1 , -   , 3 , -   , -   , 113 , -   , -   , -   , 7 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 , 12 , 125 ,,,,,,,,,,,,,,
,c. other orthopedic, 296 , -   , -   , 334 , -   , 340 , 7 , -   , 977 , -   ," 1,568 "," 1,993 ", 480 , -   , -   , -   , -   , 130 , -   , 111 , -   , -   , 8 ," 4,290 "," 5,267 ",,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , 1 , 2 , -   , 3 , -   , -   , 6 , -   , -   , 3 , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 , 11 ,,,,,,,,,,,,,,
    Orthotics,b. other devices, 6 , -   , -   , 6 , -   , 17 , 2 , -   , 31 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 31 ,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 2 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 ,,,,,,,,,,,,,,
,d. other, -   , -   , -   , 3 , -   , -   , -   , -   , 3 , -   , 523 , 3 , 27 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 4 , 557 , 560 ,,,,,,,,,,,,,,
9. Psychiatric Eval.,, 62 , -   , 2 , -   , -   , 5 , 1 , -   , 70 , -   ," 1,045 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,045 "," 1,115 ",,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, 9 , -   , -   , -   , -   , -   , -   , -   , 9 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 9 ,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, 29 , -   , -   , -   , -   , 2 , -   , -   , 31 , -   , 945 , -   , -   , -   , -   , -   , -   , 2 , -   , -   , -   , -   , -   , 947 , 978 ,,,,,,,,,,,,,,
,c. minor surgery, 29 , -   , -   , -   , -   , 4 , -   , -   , 33 , -   , 784 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 784 , 817 ,,,,,,,,,,,,,,
,d. circumcisions, 4 , -   , -   , 1 , -   , 1 , -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,
,c. colonoscopy, 109 , -   , -   , 1 , -   , 9 , -   , -   , 119 , -   , -   , 1 , 50 , -   , -   , -   , -   , -   , -   , 17 , -   , -   , 10 , 78 , 197 ,,,,,,,,,,,,,,
,d. hernia repair, 38 , -   , -   , -   , -   , 22 , -   , -   , 60 , -   , -   , -   , 7 , -   , -   , -   , -   , 3 , -   , -   , -   , -   , -   , 10 , 70 ,,,,,,,,,,,,,,
,e. urology/cystoscopy, 41 , -   , -   , 24 , -   , 13 , 1 , -   , 79 , -   , -   , 132 , 265 , -   , -   , -   , -   , 1 , -   , 11 , -   , -   , -   , 409 , 488 ,,,,,,,,,,,,,,
,f. Other , 33 , -   , -   , 23 , -   , 243 , -   , -   , 299 , -   ," 1,256 ", -   , 14 , -   , -   , -   , -   , 12 , -   , 65 , -   , -   , -   ," 1,347 "," 1,646 ",,,,,,,,,,,,,,
TOTAL,," 2,459 ", -   , 3 ," 1,703 ", -   ," 3,455 ", 50 , -   ," 7,670 ", -   ," 13,701 "," 5,222 "," 3,081 ", -   , -   , -   , -   , 288 , -   , 440 , -   , -   , 57 ," 22,789 "," 30,459 ",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phoenix Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,I.H.S. Offices TOTAL,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,f. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,o. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,
