NAME,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AREA:  I.H.S. OFFICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal and Tribal PRC Program:,,FY 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,SERVICE UNIT-FEDERAL and TRIBAL PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal TOTAL,Tribal TOTAL,TOTAL
,,ALASKA,,,ALBUQUERQUE,,,BEMIDJI,,,BILLING,,,CALIFORNIA,,,GREAT PLAINS,,,NASHVILLE,,,NAVAJO,,,OKLAHOMA,,,PHOENIX,,,PORTLAND,,,TUCSON,,,,,
,k. edocrinology, 125 , -   , -   , 28 , -   , 1 , 8 , -   , 162 , 41 , -   , -   , 334 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 375 , 537 ,,,,,,,,,,,,,,
,l. rheumatology, 61 , -   , -   , 66 , -   , 11 , 7 , -   , 145 , 102 , -   , -   , 500 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 602 , 747 ,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , 17 , -   , 4 , 25 , -   , 46 , 24 , -   , -   , 959 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 983 ," 1,029 ",,,,,,,,,,,,,,
,n. genetic counseling, 2 , -   , -   , 2 , -   , 1 , 206 , -   , 211 , 68 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 68 , 279 ,,,,,,,,,,,,,,
,o. other, -   , -   , -   ," 1,671 ", -   , 787 , -   , -   ," 2,458 ", 853 , -   , -   , 902 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,755 "," 4,213 ",,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, 97 , -   , -   ," 1,037 ", -   , -   , 4 , -   ," 1,138 ", 25 , -   , -   , 69 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 94 ," 1,232 ",,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, 5 , -   , -   , -   , -   , 1 , -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,
,d. other ophthalmolgic, 247 , -   , -   , 157 , -   , 836 , 6 , -   ," 1,246 ", 128 , -   , -   , 31 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 159 ," 1,405 ",,,,,,,,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , 18 , -   , -   , 1 , -   , 19 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 19 ,,,,,,,,,,,,,,
,c. other orthopedic, -   , -   , -   , 185 , -   , 879 , 40 , -   ," 1,104 ", 503 , -   , -   ," 1,757 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 2,260 "," 3,364 ",,,,,,,,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , 1 , 1 , -   , 1 , -   , -   , 3 ," 1,001 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,001 "," 1,004 ",,,,,,,,,,,,,,
    Orthotics,b. other devices, -   , -   , 1 , 1 , -   , -   , -   , -   , 2 , 4 , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 , 7 ,,,,,,,,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 ,,,,,,,,,,,,,,
,d. other, -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 ,,,,,,,,,,,,,,
9. Psychiatric Eval.,, -   , -   , 1 , 2 , -   , -   , -   , -   , 3 , 27 , -   , -   , 81 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 108 , 111 ,,,,,,,,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, 12 , -   , -   , 1 , -   , -   , -   , -   , 13 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 13 ,,,,,,,,,,,,,,
      Procedures,b. cholecystectomy, 4 , -   , -   , 2 , -   , -   , -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 6 ,,,,,,,,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,
,d. circumcisions, 3 , -   , -   , -   , -   , -   , -   , -   , 3 , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , 4 ,,,,,,,,,,,,,,
,c. colonoscopy, 35 , -   , -   , 3 , -   , -   , -   , -   , 38 , 29 , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 30 , 68 ,,,,,,,,,,,,,,
,d. hernia repair, 2 , -   , -   , 10 , -   , -   , -   , -   , 12 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 12 ,,,,,,,,,,,,,,
,e. urology/cystoscopy, 663 , -   , -   , 114 , -   , 51 , 24 , -   , 852 , 357 , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 358 ," 1,210 ",,,,,,,,,,,,,,
,f. Other , -   , -   , 12 , 198 , -   , 789 , 13 , -   ," 1,012 ", 195 , -   , -   , 325 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 520 ," 1,532 ",,,,,,,,,,,,,,
TOTAL,," 3,307 ", -   , 17 ," 3,919 ", 3 ," 3,615 ", 455 , -   ," 11,316 "," 7,029 ", -   , -   ," 6,552 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 13,581 "," 24,897 ",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phoenix Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,,,,,,,,,,Tribal PRC Programs,,,,,,,,,,,,,,,,,I.H.S. Offices TOTAL,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,f. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,h. GI/gastroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,o. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,c. pterygium excision, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,d. other ophthalmolgic, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
7. Orthopedic ,a. arthroscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
    Procedures,b. tendon repair/carpal tunnel, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,c. other orthopedic, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
8. Prosthetics/,a. prosthetic devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
    Orthotics,b. other devices, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,c. wheelchairs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,d. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
9. Psychiatric Eval.,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
10. Surgical Referal,a. hemorrhoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
      Procedures,b. cholecystectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,c. minor surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,d. circumcisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,c. colonoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,d. hernia repair, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,e. urology/cystoscopy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,f. Other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portland Area Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3B,,PRC Deferrals - Acute and Chronic Primary and Secondary Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FY 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY:,,Federal PRC Programs,,,,,Tribal PRC Programs,,,,,I.H.S. Offices TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Federal Sub Total,(b) (6) ,(b) (6) ,(b) (6) ,(b) (6) ,Tribal Sub Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 l. Cardiac ,a. cardiac catheterization, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Procedures,b. arteriogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c angioplasty, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. angiogram, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"e. other (echo's, Holters)", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. stress tests, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 2. Dental ,a. orthodontics (braces), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Procedures,"b. prosthodontics-bridges,dentures", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. endodontics (root canal), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. periodontics (gum surgery), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. oral surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 3. ENT Services,a. non-acute otitis media, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. tympanoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. tonsillectomy and adenoidectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. septo-rhinoplasties, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. P E tubes, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 4. GYN Procedures,a. hysterectomy, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b. other elective procedures, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 5.  Medical Referral/,a. dermatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      Procedures,b. neurology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c. EEG/EMG, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d. internal medicine, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e. nephrology/IVPs, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f. hematology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,g. oncology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h. GI/gastroscopy, 3 , -   , -   , -   , 3 , -   , -   , -   , -   , -   , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. pulmonary, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,j. CAT scans/nuclear med./MRI, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,k. edocrinology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,l. rheumatology, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,m. podiatry, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,n. genetic counseling, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,o. other, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Ophthalmologic ,a. cataract surgery, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Services,b. diabetic retinop./laser, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
